token,frequency,total,idf
dc3,1,37,3.6109179126442243
preachers,1,37,3.6109179126442243
electrical,1,37,3.6109179126442243
genome,1,37,3.6109179126442243
unequaled,1,37,3.6109179126442243
retardants,1,37,3.6109179126442243
hydrated,1,37,3.6109179126442243
allobates,1,37,3.6109179126442243
manhattan,1,37,3.6109179126442243
arithmetic,1,37,3.6109179126442243
apóstol,1,37,3.6109179126442243
claus,1,37,3.6109179126442243
spectators,1,37,3.6109179126442243
outgroup,1,37,3.6109179126442243
integrates,1,37,3.6109179126442243
calamites,1,37,3.6109179126442243
miscellaneous,1,37,3.6109179126442243
luminaries,1,37,3.6109179126442243
aciēs,1,37,3.6109179126442243
co-productions,1,37,3.6109179126442243
militants,1,37,3.6109179126442243
smiled,1,37,3.6109179126442243
ruthlessly,1,37,3.6109179126442243
seven-bit,1,37,3.6109179126442243
1288,1,37,3.6109179126442243
bufotoxin,1,37,3.6109179126442243
liberate,1,37,3.6109179126442243
litigation-funded,1,37,3.6109179126442243
heats,1,37,3.6109179126442243
tactile,1,37,3.6109179126442243
sounded,1,37,3.6109179126442243
plethodontidae,1,37,3.6109179126442243
re-issues,1,37,3.6109179126442243
gq,1,37,3.6109179126442243
expelling,1,37,3.6109179126442243
—those,1,37,3.6109179126442243
ritualism,1,37,3.6109179126442243
kath,1,37,3.6109179126442243
proposition,1,37,3.6109179126442243
ga,1,37,3.6109179126442243
phaistos,1,37,3.6109179126442243
gl,1,37,3.6109179126442243
kate,1,37,3.6109179126442243
excludes,1,37,3.6109179126442243
birthplace,1,37,3.6109179126442243
gases,1,37,3.6109179126442243
averting,1,37,3.6109179126442243
baron,1,37,3.6109179126442243
anointed,1,37,3.6109179126442243
wizard,1,37,3.6109179126442243
adelaar,1,37,3.6109179126442243
russian-jewish,1,37,3.6109179126442243
shack,1,37,3.6109179126442243
nippon,1,37,3.6109179126442243
ripened,1,37,3.6109179126442243
tibeto-burman,1,37,3.6109179126442243
canadian-born,1,37,3.6109179126442243
suite,1,37,3.6109179126442243
alveoli,1,37,3.6109179126442243
chernyshevsky,1,37,3.6109179126442243
agrícol,1,37,3.6109179126442243
unitedhealth,1,37,3.6109179126442243
hollande,1,37,3.6109179126442243
terracotta,1,37,3.6109179126442243
1793,1,37,3.6109179126442243
1792,1,37,3.6109179126442243
nicholl,1,37,3.6109179126442243
agustín,1,37,3.6109179126442243
g8,1,37,3.6109179126442243
non-competitors,1,37,3.6109179126442243
wavy,1,37,3.6109179126442243
1817–1862,1,37,3.6109179126442243
nichols,1,37,3.6109179126442243
rattling,1,37,3.6109179126442243
80th,1,37,3.6109179126442243
epipedobates,1,37,3.6109179126442243
round-robin,1,37,3.6109179126442243
télégraphique,1,37,3.6109179126442243
retold,1,37,3.6109179126442243
fennecs,1,37,3.6109179126442243
mauritania,1,37,3.6109179126442243
branchial,1,37,3.6109179126442243
barbary,1,37,3.6109179126442243
tonal,1,37,3.6109179126442243
meticulously,1,37,3.6109179126442243
watered,1,37,3.6109179126442243
nourishing,1,37,3.6109179126442243
assignments,1,37,3.6109179126442243
achilleús,1,37,3.6109179126442243
unexpressed,1,37,3.6109179126442243
1654–57,1,37,3.6109179126442243
mopsus,1,37,3.6109179126442243
harpalus,1,37,3.6109179126442243
presbyterians,1,37,3.6109179126442243
chariclo,1,37,3.6109179126442243
austroasiatic,1,37,3.6109179126442243
2.26,1,37,3.6109179126442243
enforce,1,37,3.6109179126442243
configurations,1,37,3.6109179126442243
dilute,1,37,3.6109179126442243
compensated,1,37,3.6109179126442243
carter,1,37,3.6109179126442243
numidia,1,37,3.6109179126442243
rotoscoping,1,37,3.6109179126442243
islander,1,37,3.6109179126442243
decreed,1,37,3.6109179126442243
jump,1,37,3.6109179126442243
zx,1,37,3.6109179126442243
booth,1,37,3.6109179126442243
notwithstanding,1,37,3.6109179126442243
cinematheque,1,37,3.6109179126442243
mussolini,1,37,3.6109179126442243
click,1,37,3.6109179126442243
montana,1,37,3.6109179126442243
ducation,1,37,3.6109179126442243
sausage,1,37,3.6109179126442243
bhagavad,1,37,3.6109179126442243
colonel,1,37,3.6109179126442243
metzker,1,37,3.6109179126442243
exacerbate,1,37,3.6109179126442243
cels,1,37,3.6109179126442243
poles,1,37,3.6109179126442243
dilation,1,37,3.6109179126442243
mirage,1,37,3.6109179126442243
syllogisms,1,37,3.6109179126442243
melancholy,1,37,3.6109179126442243
pediatrics,1,37,3.6109179126442243
fln,1,37,3.6109179126442243
quell,1,37,3.6109179126442243
villa,1,37,3.6109179126442243
kidnapped,1,37,3.6109179126442243
dayak,1,37,3.6109179126442243
eni,1,37,3.6109179126442243
convert,1,37,3.6109179126442243
mid-2006,1,37,3.6109179126442243
parameters,1,37,3.6109179126442243
mid-2003,1,37,3.6109179126442243
lyell,1,37,3.6109179126442243
withdrawing,1,37,3.6109179126442243
gent,1,37,3.6109179126442243
overseen,1,37,3.6109179126442243
mid-2009,1,37,3.6109179126442243
neurosurgeon,1,37,3.6109179126442243
1241,1,37,3.6109179126442243
preferentially,1,37,3.6109179126442243
"4,600",1,37,3.6109179126442243
chanh,1,37,3.6109179126442243
646,1,37,3.6109179126442243
chang,1,37,3.6109179126442243
'memory,1,37,3.6109179126442243
1539,1,37,3.6109179126442243
o2a1-m95,1,37,3.6109179126442243
wig,1,37,3.6109179126442243
century—and,1,37,3.6109179126442243
danger,1,37,3.6109179126442243
sicily,1,37,3.6109179126442243
clara,1,37,3.6109179126442243
karlović,1,37,3.6109179126442243
wii,1,37,3.6109179126442243
austric,1,37,3.6109179126442243
kensico,1,37,3.6109179126442243
clary,1,37,3.6109179126442243
slayer,1,37,3.6109179126442243
self-benefit,1,37,3.6109179126442243
biophysical,1,37,3.6109179126442243
space-based,1,37,3.6109179126442243
metaphor,1,37,3.6109179126442243
pond-living,1,37,3.6109179126442243
lactantius,1,37,3.6109179126442243
scenic,1,37,3.6109179126442243
loans,1,37,3.6109179126442243
mirrors,1,37,3.6109179126442243
pious,1,37,3.6109179126442243
healer-god,1,37,3.6109179126442243
blockades,1,37,3.6109179126442243
synonyms,1,37,3.6109179126442243
contentment,1,37,3.6109179126442243
semistructured,1,37,3.6109179126442243
vehicle,1,37,3.6109179126442243
expressway,1,37,3.6109179126442243
anarkhia,1,37,3.6109179126442243
mathesius,1,37,3.6109179126442243
spermathecae,1,37,3.6109179126442243
vivid,1,37,3.6109179126442243
70th,1,37,3.6109179126442243
romanticism,1,37,3.6109179126442243
absolved,1,37,3.6109179126442243
apollōn,1,37,3.6109179126442243
allumettes,1,37,3.6109179126442243
ecor,1,37,3.6109179126442243
43.4,1,37,3.6109179126442243
rivalry,1,37,3.6109179126442243
43.2,1,37,3.6109179126442243
llc,1,37,3.6109179126442243
meek,1,37,3.6109179126442243
sanctions,1,37,3.6109179126442243
irreparably,1,37,3.6109179126442243
michiko,1,37,3.6109179126442243
recession,1,37,3.6109179126442243
lawes,1,37,3.6109179126442243
archer,1,37,3.6109179126442243
servants,1,37,3.6109179126442243
dwan,1,37,3.6109179126442243
430s,1,37,3.6109179126442243
suda,1,37,3.6109179126442243
providers,1,37,3.6109179126442243
rejoining,1,37,3.6109179126442243
risque,1,37,3.6109179126442243
escaped,1,37,3.6109179126442243
blaine,1,37,3.6109179126442243
documenting,1,37,3.6109179126442243
dignity,1,37,3.6109179126442243
darkening,1,37,3.6109179126442243
valhalla,1,37,3.6109179126442243
northerners,1,37,3.6109179126442243
imparting,1,37,3.6109179126442243
nilo-saharan,1,37,3.6109179126442243
orson,1,37,3.6109179126442243
willkie,1,37,3.6109179126442243
jails,1,37,3.6109179126442243
stole,1,37,3.6109179126442243
digested,1,37,3.6109179126442243
genomes,1,37,3.6109179126442243
galleria,1,37,3.6109179126442243
perfectionis,1,37,3.6109179126442243
unwary,1,37,3.6109179126442243
listens,1,37,3.6109179126442243
ideologically,1,37,3.6109179126442243
slipped,1,37,3.6109179126442243
embellished,1,37,3.6109179126442243
dvd-rom,1,37,3.6109179126442243
-ism,1,37,3.6109179126442243
al-adawiyya,1,37,3.6109179126442243
swore,1,37,3.6109179126442243
anti-corporatist,1,37,3.6109179126442243
pdd-nos,1,37,3.6109179126442243
aborigines,1,37,3.6109179126442243
sewell,1,37,3.6109179126442243
1954–62,1,37,3.6109179126442243
mediated,1,37,3.6109179126442243
comprehends,1,37,3.6109179126442243
80–9f,1,37,3.6109179126442243
decknamen,1,37,3.6109179126442243
macrocosm-microcosm,1,37,3.6109179126442243
amyntas,1,37,3.6109179126442243
nicobar,1,37,3.6109179126442243
left-arrow,1,37,3.6109179126442243
powerpoint,1,37,3.6109179126442243
fieldworks,1,37,3.6109179126442243
adjectival,1,37,3.6109179126442243
usurpation,1,37,3.6109179126442243
executives,1,37,3.6109179126442243
ladon,1,37,3.6109179126442243
32.184,1,37,3.6109179126442243
2650,1,37,3.6109179126442243
non-hydrocarbon,1,37,3.6109179126442243
rebellious,1,37,3.6109179126442243
primates,1,37,3.6109179126442243
leuce,1,37,3.6109179126442243
referencing,1,37,3.6109179126442243
converting,1,37,3.6109179126442243
quatrefages,1,37,3.6109179126442243
newsweek,1,37,3.6109179126442243
box-office,1,37,3.6109179126442243
apollymi,1,37,3.6109179126442243
pressures,1,37,3.6109179126442243
μm,1,37,3.6109179126442243
exclusion,1,37,3.6109179126442243
backers,1,37,3.6109179126442243
osteoderms,1,37,3.6109179126442243
banquet,1,37,3.6109179126442243
khem,1,37,3.6109179126442243
drafted,1,37,3.6109179126442243
koreans,1,37,3.6109179126442243
chloris,1,37,3.6109179126442243
articulation,1,37,3.6109179126442243
surrounds,1,37,3.6109179126442243
auto,1,37,3.6109179126442243
situationists,1,37,3.6109179126442243
bbva,1,37,3.6109179126442243
ticker,1,37,3.6109179126442243
segadors,1,37,3.6109179126442243
hardin,1,37,3.6109179126442243
perpignan,1,37,3.6109179126442243
handy,1,37,3.6109179126442243
bahadur,1,37,3.6109179126442243
randian,1,37,3.6109179126442243
storyboard,1,37,3.6109179126442243
alcimedon,1,37,3.6109179126442243
mastery,1,37,3.6109179126442243
playoff,1,37,3.6109179126442243
mesolimbic,1,37,3.6109179126442243
'barb,1,37,3.6109179126442243
forebrain,1,37,3.6109179126442243
crossing,1,37,3.6109179126442243
camden,1,37,3.6109179126442243
legions,1,37,3.6109179126442243
prevailing,1,37,3.6109179126442243
blue-sky,1,37,3.6109179126442243
146,1,37,3.6109179126442243
illuminate,1,37,3.6109179126442243
attachments,1,37,3.6109179126442243
147,1,37,3.6109179126442243
i-565,1,37,3.6109179126442243
ills,1,37,3.6109179126442243
backtracked,1,37,3.6109179126442243
investigative,1,37,3.6109179126442243
sands,1,37,3.6109179126442243
trevisan,1,37,3.6109179126442243
margins,1,37,3.6109179126442243
stimulants,1,37,3.6109179126442243
explorer,1,37,3.6109179126442243
offsetting,1,37,3.6109179126442243
lukewarm,1,37,3.6109179126442243
anura,1,37,3.6109179126442243
belkheir,1,37,3.6109179126442243
islamist,1,37,3.6109179126442243
dorsalis,1,37,3.6109179126442243
unitarian,1,37,3.6109179126442243
khasi–khmuic,1,37,3.6109179126442243
paraires,1,37,3.6109179126442243
moundville,1,37,3.6109179126442243
effeminate,1,37,3.6109179126442243
proto-sinaitic,1,37,3.6109179126442243
shortage,1,37,3.6109179126442243
galaxies,1,37,3.6109179126442243
caregivers,1,37,3.6109179126442243
ancestry,1,37,3.6109179126442243
peacetime—to,1,37,3.6109179126442243
alchemists,1,37,3.6109179126442243
fellow-travellers,1,37,3.6109179126442243
"20,000",1,37,3.6109179126442243
tebessa,1,37,3.6109179126442243
perfidy,1,37,3.6109179126442243
drowning,1,37,3.6109179126442243
footrace,1,37,3.6109179126442243
fueled,1,37,3.6109179126442243
determining,1,37,3.6109179126442243
mac,1,37,3.6109179126442243
corybantes,1,37,3.6109179126442243
acres,1,37,3.6109179126442243
alchemical,1,37,3.6109179126442243
hexadecimal,1,37,3.6109179126442243
appropriateness,1,37,3.6109179126442243
prospective,1,37,3.6109179126442243
incarnate,1,37,3.6109179126442243
urgell,1,37,3.6109179126442243
fargues,1,37,3.6109179126442243
pcbs,1,37,3.6109179126442243
stirnerists,1,37,3.6109179126442243
redefine,1,37,3.6109179126442243
unsupported,1,37,3.6109179126442243
unsympathetic,1,37,3.6109179126442243
goddesses,1,37,3.6109179126442243
randomized,1,37,3.6109179126442243
sociolinguistics,1,37,3.6109179126442243
equity,1,37,3.6109179126442243
hiding,1,37,3.6109179126442243
theophania,1,37,3.6109179126442243
isards,1,37,3.6109179126442243
43.56,1,37,3.6109179126442243
celluloid,1,37,3.6109179126442243
combustibility,1,37,3.6109179126442243
shockingly,1,37,3.6109179126442243
throwing,1,37,3.6109179126442243
starry,1,37,3.6109179126442243
mao,1,37,3.6109179126442243
pavel,1,37,3.6109179126442243
harmon,1,37,3.6109179126442243
originating,1,37,3.6109179126442243
riba,1,37,3.6109179126442243
ortygia,1,37,3.6109179126442243
'other,1,37,3.6109179126442243
chemicals,1,37,3.6109179126442243
issiakhem,1,37,3.6109179126442243
televisió,1,37,3.6109179126442243
manifestation,1,37,3.6109179126442243
reunification,1,37,3.6109179126442243
outline,1,37,3.6109179126442243
scribes,1,37,3.6109179126442243
reseller,1,37,3.6109179126442243
bel,1,37,3.6109179126442243
manning,1,37,3.6109179126442243
suomi,1,37,3.6109179126442243
specimens,1,37,3.6109179126442243
betrüger,1,37,3.6109179126442243
cartoonist,1,37,3.6109179126442243
hassi,1,37,3.6109179126442243
more—plus,1,37,3.6109179126442243
soviets,1,37,3.6109179126442243
spurt,1,37,3.6109179126442243
referral,1,37,3.6109179126442243
journey,1,37,3.6109179126442243
phalerum,1,37,3.6109179126442243
perpetrators,1,37,3.6109179126442243
naturae,1,37,3.6109179126442243
bari,1,37,3.6109179126442243
p.m,1,37,3.6109179126442243
enforces,1,37,3.6109179126442243
"12,770",1,37,3.6109179126442243
ribs,1,37,3.6109179126442243
q,1,37,3.6109179126442243
ark,1,37,3.6109179126442243
similar-sized,1,37,3.6109179126442243
"1,311",1,37,3.6109179126442243
thessalian,1,37,3.6109179126442243
cahokia,1,37,3.6109179126442243
celaenae,1,37,3.6109179126442243
si,1,37,3.6109179126442243
battles,1,37,3.6109179126442243
2.6,1,37,3.6109179126442243
pivotal,1,37,3.6109179126442243
pelophylax,1,37,3.6109179126442243
truck,1,37,3.6109179126442243
singh,1,37,3.6109179126442243
tradition—or,1,37,3.6109179126442243
mountaintop,1,37,3.6109179126442243
sitcoms,1,37,3.6109179126442243
lectures,1,37,3.6109179126442243
fuels,1,37,3.6109179126442243
'arm,1,37,3.6109179126442243
duels,1,37,3.6109179126442243
axiomatic,1,37,3.6109179126442243
2015c,1,37,3.6109179126442243
achillea,1,37,3.6109179126442243
jorge,1,37,3.6109179126442243
shaping,1,37,3.6109179126442243
anurans,1,37,3.6109179126442243
tinctures,1,37,3.6109179126442243
demise,1,37,3.6109179126442243
lectured,1,37,3.6109179126442243
tax-burdened,1,37,3.6109179126442243
'art,1,37,3.6109179126442243
state—soviet,1,37,3.6109179126442243
gaynor,1,37,3.6109179126442243
stereo,1,37,3.6109179126442243
mythographers,1,37,3.6109179126442243
spaceflight,1,37,3.6109179126442243
url,1,37,3.6109179126442243
proto-languages,1,37,3.6109179126442243
libyan,1,37,3.6109179126442243
lowered,1,37,3.6109179126442243
elysium,1,37,3.6109179126442243
brasfield,1,37,3.6109179126442243
constrain,1,37,3.6109179126442243
supervisory,1,37,3.6109179126442243
unsystematic,1,37,3.6109179126442243
scrolls,1,37,3.6109179126442243
parker,1,37,3.6109179126442243
thalia,1,37,3.6109179126442243
cognitively,1,37,3.6109179126442243
indoor,1,37,3.6109179126442243
anyway,1,37,3.6109179126442243
multicellular,1,37,3.6109179126442243
pennatulus,1,37,3.6109179126442243
purifications,1,37,3.6109179126442243
uninitiated,1,37,3.6109179126442243
swedish,1,37,3.6109179126442243
untimely,1,37,3.6109179126442243
unfinished,1,37,3.6109179126442243
tripod,1,37,3.6109179126442243
amauensis,1,37,3.6109179126442243
blocs—other,1,37,3.6109179126442243
vedanta,1,37,3.6109179126442243
bases,1,37,3.6109179126442243
ethan,1,37,3.6109179126442243
rasp,1,37,3.6109179126442243
equivalents,1,37,3.6109179126442243
gabrb2,1,37,3.6109179126442243
commensurable,1,37,3.6109179126442243
ridgeline,1,37,3.6109179126442243
righteousness,1,37,3.6109179126442243
pied-noir,1,37,3.6109179126442243
decentralisation,1,37,3.6109179126442243
122,1,37,3.6109179126442243
"121,110",1,37,3.6109179126442243
"167,160",1,37,3.6109179126442243
joins,1,37,3.6109179126442243
franco-american,1,37,3.6109179126442243
128,1,37,3.6109179126442243
jackals,1,37,3.6109179126442243
syllogism,1,37,3.6109179126442243
endless,1,37,3.6109179126442243
gray,1,37,3.6109179126442243
trucks,1,37,3.6109179126442243
gras,1,37,3.6109179126442243
mohammed,1,37,3.6109179126442243
shrillness,1,37,3.6109179126442243
fellowman,1,37,3.6109179126442243
tuned,1,37,3.6109179126442243
hollow,1,37,3.6109179126442243
impostors,1,37,3.6109179126442243
gran,1,37,3.6109179126442243
lyric,1,37,3.6109179126442243
navarre,1,37,3.6109179126442243
anarcho-feminism,1,37,3.6109179126442243
graf,1,37,3.6109179126442243
widow,1,37,3.6109179126442243
spotted,1,37,3.6109179126442243
8–2,1,37,3.6109179126442243
multiplying,1,37,3.6109179126442243
accuses,1,37,3.6109179126442243
fold-out,1,37,3.6109179126442243
prayers,1,37,3.6109179126442243
faroe,1,37,3.6109179126442243
capitalists,1,37,3.6109179126442243
folkways,1,37,3.6109179126442243
immigrant,1,37,3.6109179126442243
breathe,1,37,3.6109179126442243
reinforce,1,37,3.6109179126442243
yugoslavia,1,37,3.6109179126442243
theocracy,1,37,3.6109179126442243
desperate,1,37,3.6109179126442243
8–6,1,37,3.6109179126442243
humane,1,37,3.6109179126442243
volvo,1,37,3.6109179126442243
deity,1,37,3.6109179126442243
notifies,1,37,3.6109179126442243
disjunct,1,37,3.6109179126442243
surmised,1,37,3.6109179126442243
notoriously,1,37,3.6109179126442243
mid-20th,1,37,3.6109179126442243
